content,rating
挺好的，虽说有台风，我们还是去了，天气不错，中午下了阵雨，不过很快就停了，幸好g20的威力大，把台风镇住了……虽说没有野生动物园大，但是里面的动物种类差不多都有，适合亲子游，不会感到累。这个价也值得的，在里面还看到有人自带午餐(饭，菜)，在石蹲上坐着吃，有点野餐的味道，下次我们也试试。哈哈，很满意！,好评
价格不错，虽然规模不大，但胜在性价比。不过杭州人太多了，动物园又在景区，去一趟还是很辛苦的，时间都浪费在路上了，,好评
动物园挺不错的，和上海平地式的动物园不同，杭州动物园可以边看动物边爬爬山，交通也很方便。,好评
很不错，元旦假日人真多啊！不过动物园里品种很多、印象最深的就是猴子，居然会冲人吐口水，真逗啊，还要熊，站起来跟人讨食，太可爱了！,好评
动物园是山林式动物园，看看动物爬爬山，还有两个表演可以看，价廉物美，真的是带孩子玩了的绝佳选择！,好评
挺好的，用这个买票省了排队买票的时间，第一次带女儿逛动物园，很心奇。,好评
网上购票，入园方便。门票实惠，动物也蛮多，很适合小朋友游玩，还有海狮表演,好评
动物好多，大中午都懒惰得很，都晒太阳，睡懒觉，虎大王巡山，海豹表演值得一看，太可爱了，和游客拍照的时候太熟练了，经验十足，哈哈，玩了整整4小时,好评
小的时候去过，现在自己也做爸爸了，带着孩子一块去回味。虽然，有点破旧，冬天去动物少，但20块钱的门票还是很值得的,好评
选了个好天气，人还是不少的，老爸说比以前动物少了，一个星期前就打算来了，现在总算心落下了。碰巧看了2场表演，真心不错,好评
很喜欢，很好，很有人性化，猩猩一家四口住在一起，小猩猩超可爱，就像一岁多的小孩，胆小又跃跃欲试，这里的海豹后滚翻和单脚站立太厉害了，斑马在别的动物园是没有的。这里有小型海洋馆，杂技馆，用plus卡，门票只要1元，就是过节堵车啊，超级堵，1小时的车程走了2个小时。,好评
女儿说的快乐小家族，玩的是挺快乐的，手机电量不够没拍到老虎，爬行两栖类可爱动物们的照片，总之带小朋友去认识课本里学到过的活体动物长知识啦。,好评
非常棒的一次出游哦，同程购买的门票只花了一元，虽然下雨很多动物没看到，但是海狮表演和杂技表演非常精彩，动物园不是特别大，慢慢每个动物馆都去看的话3个小时内能看完；,好评
动物园很值得去，门票不贵，还有海狮表演，不用排队，都有位置，动物也很多，画的大熊猫，结果是小熊猫哈哈哈带妈妈去的，杭州很值得来,好评
海狮表演好看很多孩纸，可以喂羊，有些馆在山上，好累，天不好，狮虎熊都没出来。还有杂耍表演，现在已经很少见人，可以和海狮拍照，不过收费，猴子要吃的有一套。好多蛇。豹特敏捷。,好评
必须说vip的1元票性价比太高，小而美的良心动物园。饲养员对鱼太优待，所有鱼都喂成了球状。鹤类是特色，其他动物园没有看到这么多种类的鹤。动物园面积不大，动物比较集中，但是种类并不少，很适合亲子。定时有免费杂技魔术表演和海豹表演，小朋友很欢乐玩了一天。,好评
杭州动物园价格还是很亲民的，用了会员只花了1块钱，里面动物种类也算不少，不过大型动物明显没有野生动物园有活力，狮子，老虎全是睡觉的，数量也很少，吐槽一下国庆节周边的停车费是真心贵，动物门口30一个小时，比机场还厉害，门票费全换成停车费收掉了。,好评
动物还是挺多的，就是人太多啦，有熊猫没有看到去的时候还有些睡着没出来，里面的大龟印象最深刻拉，超大只,好评
小雨+阴天，初三游客不多不少不拥挤。杂技表演。大象，长颈鹿，老虎，不错！同程会员价1元门票很超值！,好评
票价二十蛮划算的，带小朋友认识小动物。最好不要带推车，因为都是台阶推车用不上，而且景区内有推车租。外地来旅游的行李可在园外小店内寄存，我寄存了一个旅行箱15元。水比较贵5元一瓶。景区内可喂海豹5元一个人。海狮表演很精彩。还有马戏表演。还是很值得玩的。小朋友全程都很开心,好评
春节期间去的，人真的是超级多啊，总的来说票价20还是很值的，2-3小时可以逛，可能还不够,好评
从吴山广场走过去的，哎，走的好累啊，今天动物园里人好多啊，小朋友，大朋友，哎，,好评
满足孩子喜欢看小动物的愿望。从小到现在每去个城市，动物园必列入行程。杭州动物园性价比最高，虽然有些动物窝在窝里不出来，还是玩很高兴。看了海狮表演和差不多同龄的孩子的杂技演出。杂,好评
vip只要1元，全价也才20。买票的时候就想这么便宜的动物园，里面估计没有啥，然而结果是，杭州动物园差不多成为我去过的众多动物园里面（北京、广州等...)内心的no.1里面特别大，节假日也没有觉得很拥挤，树木也很多，有好多山丘，就像走在深林里一样，感觉特别舒服。动物种类特别丰富，从各种鱼类到爬行类，鸟类等等，看得非常过瘾！还可以看到大熊猫！,好评
如此低的价格，能有这么大动物园看，还能咋地，好评呗。从临平过来，先40分钟地铁再15分钟打的，杭州的交通真要命。小朋友挺开心，动物种类不少，养的是一般般，整体格局有点旧，还有建在小山上，推车真不方便，多点无障碍通道就好喽！推荐！,好评
20块的门票超超超级值回票价、基本动物都有、海狮表演很精彩哦、一开始以为是一个小小的公园、进去了才发现大有乾坤、就是毕竟是老公园、还是在山上、道路设计方面很差、基本就是爬山、不过总体很值得、玩的很开心！,好评
很愉快的一次游玩，小孩子玩的非常开心可惜的上大象馆和长颈鹿馆在修改没看到,好评
不用取票，直接扫码进园，非常方便，购买的期限是一周的，由于时间问题第一天只去了海底世界，第二天去的动物园+少儿公园,好评
动物园性价比很高！动物挺多，就是环境不太好，动物也不太有活力！,好评
带小孩玩，孩子很开心走了很多路都不说累，还有什么比这更好的呢,好评
趁着十一放假去了一趟，感觉还不错，就是没上海的大，但是价钱还是不错的，才20元一张门票，里面的动物也很多，小家伙玩的很开心！,好评
动物园环境可以，动物不算多，有表演一班，就是停车费比门票还贵，门票20，停车费就30元一小时，可能是节日原因,好评
比先前去有很多变化，环境越来越好了，孩子很喜欢！,好评
杭州动物园是环境极佳的动物园，在国内也少见，很多动物像是住别墅，同程提供的vip会员价也很实惠。上次来看了海豹表演，这次海豹放假了，看了海狮表演，有25分钟，都非常不错。,好评
动物园的动物挺多，小孩玩的挺开心的，五一的天气很热，早上开园进的，十二点多出来的，差不多所有的动物都看完了，还看了杂技表演和海狮表演，非常精彩。,好评
已经第三次去了，今天51，人特别多，地方大，坐车也方便，带小孩子去的，而且还有演出看，门票也便宜，性价比很高！,好评
挺好的，里面动物很多，还第一次看到了袋鼠。里面还有海狮表演，很精彩。也有杂技表演，时间关系没去看。里面布局是依山而建的感觉，可以一边爬山，一边看动物，值得一去。,好评
同程plus会员订的票，才1元，非常实惠！里面的动物很齐全，大人小孩都挺开心，本来说两个小时玩的后来玩科3个多小时，海狮和魔术表演真不错，以后有机会还来！,好评
不错的，宝宝很开心，门票也便宜，要是演出一天多几场就好了，我们去的时间演出已经结束，宝宝很失望，因为要敢时间，下一场又太久了，等不了，总得来说，满分,好评
动物比较齐全，位置也好找，离西湖很近，门票也很便宜，游玩的人比较多。适合带上家人一起去玩。,好评
同程订票很方便，直接刷二维码入园。动物园内绿树成荫，盛夏都不用打伞。一看这些树木，就知道这个动物园有些历史了。入园后映入眼帘的是一张大型动物园地图，大家可以根据地图路线进行游玩。观看到了两项表演，杂技和海狮表演，都很精彩！还有几个儿童娱乐项目，五元一项，性价比高。园内最高消费可能就是吃的，冰棍香肠之类，不过也可以理解。整个动物园游玩下来大概3小时吧。绝对值回门票价！动物园对面有德克士，带小盆友过来吃饭问题也解决了。绕过了这么多坑，那么坑来了，停车是个坑！停车比较贵，花了35元。不过人在江湖飘，哪有不挨刀么总之旅程还是挺愉快的，你值得拥有！,好评
