content,rating
家属反应本次厦门之行比上次北京之行相比差太远了。<br>1、北京的服务连接送驾驶员的服务都非常到位热情，路上讲故事聊天，去机场还帮各家庭打印机票，而厦门的接机驾驶员家属问还有多远到驾驶员却不理睬很冷漠。<br>2、幸亏家属仔细核实了出团通知书的内容明细，否则导游还让家属另外付费30元/人的自助餐（这个自助餐通知书很明确是包含的，导游却说她的通知书不包括，家属主动出示才放过）。<br>3、强烈抗议“毓园”这个景点没带家属去，最后又是家属主动核实出团通知书才发现的，当时已经行程结束了，问导游导游却说是我们没提？这是什么逻辑？家属是付费游玩的，玩哪些项目你们**和导游最清楚了，你们故意遗漏项目却把责任推给家属说是我们没提醒，岂有此理？你们应该赔偿退费！<br>4、由于导游时间安排不周，导致“菽庄花园”里面的十二洞没有时间看了，导游就说要集合了。<br>综上所述，同程旅游需要加强对地接社的整体接待服务意识及导游个人素质水平的监管和考核，相信同程才选择同程，可以容忍你们去改变但不能容忍你们对客户提出的反馈建议走流程形式似的轻描淡写的处理，而后依然我行我素。我是看着同程成长壮大起来的，相信你们会重视处理好，以后才有机会大家继续相伴同程！,差评
：天气原因，未能游尽景点，唯有草草结束旅程。在旅途中，遇到突变事件，如接旅客遇到下大雨，当地导游未能采取有效措施，让旅客冒险涉水赶车,差评
由于同程服务人员在预定旅游住宿过程中的服务差错，导致整个旅程中伴随着投诉度过的！到厦门接机后送到希阁酒店，离市区和所有景点相当远，和预订酒店不符，第一时间投诉，结果一下午的自由时间耽误了，直到晚上才在厦门导游协助下住进了泰谷酒店，结果每一天的旅行都伴随着投诉和解决问题之中，要求我们补房差毎晚270无。在我们据理力争和有力的证据之下，同程终于承认错了，免补房差并报销打车费。虽然结果是我们赢了，但我们旅游的时间被打乱，同时毎天都被客服解决问题的服务人员烦扰和气愤着。如果不是我们厉害，如果是无能力的弱势者那一定赢不了这场纠纷！在此告知大家千万小心，不能上当！从此不在同程预订任何旅游产品。,差评
3月2日，按行程是漫游厦门岛，安排大巴的车牌号：闽dz7018。<br>1、上午来酒店接游客大巴迟到15分钟。<br>2、第一景点：游铁路文化公园，大巴未停靠到旅游景点就要求游客下车步行，问题是在铁路文化公园门口是允许旅游大巴停靠。<br>3、第二景点：游南普陀寺和厦门大学，据说因大巴还要接送另外的旅游团队；因此，游客的背包必须随身携带；带着背包爬山，使我们游兴大减。<br>4、第三景点：游环岛路和曾厝垵，按照行程游在17:00点返回酒店。在16:00就催促我们离开曾厝垵；回酒店时大巴又没有停靠在酒店门口，而是要求游客爬过过街的人行天桥。据说也是因为大巴要接送另外的旅游团队。我不明白厦门旅游的大巴是要同时接送两个旅游团队的吗？本次厦门旅游最后一天大巴司机的服务，给我留下了深刻的印象。,差评
。和地接社没有衔接好，出现不应该出现的状况。a，房间按排超常规，二个房间二个样。b，送站超常规，2o分钟的路程，整整提前了2个半小时。,差评
总体来说比较混乱，餐食太差。导游还算可以！！哎，总之一言难尽。。。。。。。。。。。。。。。。。。。。。。。。。。，。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。。，。。。。。。。。。。。。。。。,差评
景点都没走完，就把人给送走了，不知道怎么安排行程吗？而且三天就吃了一个饭，蛋炒饭，还让人等了一个小时，上来一碗蛋炒饭，说是公司这边没跟餐馆协商好，真是醉了,差评
这个团 适合老年人 不适合年轻人,差评
首先厦门的导游陈导还是不错的，然后我就要好好说说同程的售后了，飞机因大雨不能起飞，这种天气因素也就算了，航空公司已经发信息给订票的人员了，（网购都是留的同程工作人员的手机号码），你们起码也要跟消费者说一下吧，自始至终没发一条短信跟打一个电话，等去登机时才由机场那边告知航班停飞，但凡同程有工作人员提前跟我说下，我可以选择其他交通工具回去的。重要的是没有，而且客服电话也打不通。打通了也拿天气原因来搪塞我，你们难道就没有责任？再也不相信同程了，还是直接去旅游公司靠谱。,差评
我是大年初一出去的一行两人，总体感觉不好，不知道平时怎么样，现在就把几天的旅行感受说一下，初一早上8:30分到达厦门机场，从下飞机到取完行李，一直走出机场没有任何接机人员与我联系，自己打完电话联系到接机人员，接机人员回复稍等20分钟，还有下一趟航班到时候一起去酒店，我说可以毕竟合同上面写的很清楚要等待30分钟，一直在那里**等了50分钟还不见有人通知我出发，我就去接机人员那里问什么情况，他回复谁在稍等一下车比较紧张，我看了一下接机人员名册，比我们后到的人都已经安排出发了，我们还要再等一会，我就问工作人员为什么没有按顺序先到的先走？就在这时边上一名司机说让我们上他的车先走，难道接机人员一天接几个航班？总共要接多少人？都住什么酒店？如何安排车辆？这些都不用提前做好功课吗？上了车以后就因为有两家9个人的都上了一半人在这辆车上面，都不愿意下去，又耽误了20分钟才调整好，车上坐了加司机14人，司机从一上车就开始两个电话不停的打，一直打到我们下车还没有打完，送了我们是第三个酒店，车程一个半小时，这一个半小时里面他的电话一分钟都没有停。到酒店办理入住速度很快，安顿好以后休息一下，第一天没有行程，晚上八点多接到了武夷山导游的电话问我们第三天几点钟到武夷山，我回复他说厦门的导游还都没有人和我们联系，我也不知道具体时间，晚上九点多终于等到厦门导游联系我们，说把我的电话搞错了，所以现在才联系，过年人多有情可原。第二天鼓浪屿一日游总体不错，导游陈小树很热情，安排得不错。订的第三天去武夷山的车票时间比较晚武夷山的导游怕赶不上漂流，提前提醒我换了早一点的车。第三天武夷山的行程也很顺利，只是天公不作美，下了点小雨还刮的风，很冷！张导游人不错，提醒我们如何用餐经济实惠。第四天的行程由于前一天冻着了身体不适没有参加，张导游联系酒店给我们晚一些退房让多休息一下，下午送到车站坐上了回厦门的高铁，本以为当天的行程就这么结束了，万万没想到问题又出现了，晚上八点三十分到达厦门坐上了大巴车，等着回酒店，司机说还有两位没有到让稍等一下，这一等足足等了快两个小时，司机在打电话确认的时候人家两位已经让其它的车接回酒店了，害得一车十几个人晚上十一点多才到酒店，都饿着肚子。到酒店办理好入住手续想着可以好好休息一下，躺在床上耳边就响起了嗡嗡的电流声，根本无法入睡唐代而522房，打电话联系说没有空房，调不了。还没有写完不够写了,差评
从厦门去鼓浪屿坐船包括买船票真的很不方便，每天都有限流，而且我们游客也不知道船票需要提前购买，也没有客服提示，很容易晚一点就买不到票，鼓浪屿岛上的酒店也很一般，很吵，房间老旧，总之这次旅游体验很不好，酒店都一般般。,差评
本次行程唯一一点要投诉的是住的泰谷酒店房间有跳蚤！我们一行是2大2小，到酒店后前台说免费升级亲子房，挺好的！亲子房是一大床一小床，跟我朋友就轮流各一天睡大床！7月1日晚第一天是我跟我儿子睡的大床，当晚睡下去无任何不适，也没有蚊子什么的！7月2日凌晨5点醒来上厕所也没有任何不适！直到7月2日7点多起来发现不对，身上很痒，很多红色的大包，当然这会我也以为是蚊子，因为接机师傅说厦门蚊子很厉害……当时并没有在意，就没有跟酒店说！于是开始一天的游玩！当晚8点多回到了酒店，7月2日晚上轮到我朋友跟她女儿睡大床了（早上叮嘱过阿姨换床单），结果大概到晚上11点左右，我朋友说她身上也很痒，我一看跟我一样的红色块块！当时我还不知道是跳蚤，直到我发了朋友圈人家一看就说是跳蚤咬的，于是我百度了下，果然跟我身上的快快是一样的！我们还敢睡觉吗？我们马上叫了酒店的负责人过来，一开始一个女的过来，她看了也说我身上很多块块，但她同时也说她们酒店很干净！说要么给我们把床单和床垫换换，同时也在床单上**了药水，我们没同意，这样解决不了问题，后来她的领导（一个男的经理）问我们有没有去过其他地方，我们是来旅游的，当然要出去了，后来经理说换一间房间，那会也只能换房间了，我们是去旅游的，也不想太折腾，就同意换房间了！当晚睡的还可以，7月3日起床也没有新的块块出来！旅游期间没时间投诉，现在发上来你们看看！,差评
